1.520000000000000000e+02
1.600000000000000000e+02
1.710000000000000000e+02
1.870000000000000000e+02
2.310000000000000000e+02
2.010000000000000000e+02
1.500000000000000000e+02
1.560000000000000000e+02
1.540000000000000000e+02
8.300000000000000000e+01
4.900000000000000000e+01
1.760000000000000000e+02
1.650000000000000000e+02
