-1.523437500000000000e-01
1.132812500000000000e-01
1.093750000000000000e-01
1.093750000000000000e-01
3.437500000000000000e-01
4.296875000000000000e-02
1.601562500000000000e-01
4.570312500000000000e-01
3.398437500000000000e-01
1.250000000000000000e-01
