-1.250000000000000000e-01
7.421875000000000000e-02
1.132812500000000000e-01
1.601562500000000000e-01
4.804687500000000000e-01
1.757812500000000000e-01
1.601562500000000000e-01
4.843750000000000000e-01
4.960937500000000000e-01
1.328125000000000000e-01
1.875000000000000000e-01
1.328125000000000000e-01
2.343750000000000000e-01
4.960937500000000000e-01
1.406250000000000000e-01
-2.617187500000000000e-01
